lon,lat,order,x,y,distance,bearing
4.377558,52.010527,435,85683.48427,447388.5735,14.31072869,133.1734558
4.377718,52.010435,436,85694.32623,447378.1857,15.01594607,132.9778418
4.377888,52.010339,438,85705.84855,447367.3435,15.82235939,132.4618986
4.378068,52.010237,439,85718.04818,447355.8243,16.77964319,132.5607562
4.378256,52.01013,440,85730.78934,447343.7412,17.56058926,132.6854726
4.378454,52.010019,441,85744.21091,447331.2036,18.36760841,132.2538296
4.378659,52.009903,442,85758.10539,447318.1031,19.09768615,132.519557
4.378872,52.009782,443,85772.54144,447304.4388,19.87860996,132.6313233
4.379086,52.009654,445,85787.03541,447289.9949,20.4634457,134.1056518
4.379305,52.009521,446,85801.86501,447274.9899,21.09781009,134.5415512
4.379523,52.009389,447,85816.6276,447260.0972,20.97087926,134.4563797
4.379737,52.009259,449,85831.11874,447245.4309,20.61903717,134.5494338
4.379954,52.009128,450,85845.81439,447230.6504,20.84402546,134.370089
4.380179,52.008994,452,85861.05473,447215.5287,21.47064454,133.9816825
4.380408,52.008859,453,85876.56823,447200.292,21.74585954,133.6900113
4.380542,52.00878,454,85885.64604,447191.3757,12.72500282,133.6915619
4.380848,52.008554,456,85906.3058,447165.942,32.76925279,140.1190463
4.381066,52.008393,457,85921.02433,447147.8234,23.34489826,140.1178141
4.381276,52.008223,459,85935.17987,447128.7111,23.78494059,142.6807906
4.381393,52.008128,460,85943.06613,447118.0311,13.27692015,142.7639178
4.38151,52.008059,461,85950.99247,447110.2436,11.11245104,133.7003891
4.381769,52.007907,462,85968.54006,447093.0874,24.54229959,133.5606171
4.382015,52.007723,464,85985.14599,447072.3835,26.5421804,140.4748689
4.382233,52.007533,465,85999.82045,447051.0389,25.90392424,144.6986064
4.382455,52.00734,466,86014.76505,447029.3567,26.33512684,144.6304679
4.38268,52.007144,467,86029.91113,447007.338,26.72661395,144.6844587
4.382908,52.006946,468,86045.26024,446985.0939,27.02735091,144.6007061
4.383133,52.006751,469,86060.40814,446963.1866,26.63597679,144.5458595
4.383359,52.006556,471,86075.62483,446941.2783,26.67590468,144.4255997
4.383546,52.006395,472,86088.21627,446923.1896,22.04094625,144.366687
4.383813,52.006152,474,86106.17441,446895.9025,32.66811739,145.8586963
4.384044,52.005944,475,86121.71483,446872.5433,28.05790716,145.5734436
4.384193,52.005808,476,86131.73599,446857.272,18.26680455,145.935534
4.384269,52.005727,477,86136.82962,446848.1887,10.41463415,149.926626
4.38448,52.005502,478,86150.97105,446822.9573,28.92574083,149.9395662
4.384694,52.005272,479,86165.31092,446797.1669,29.51064874,150.1343225
4.384887,52.005032,480,86178.19374,446770.284,29.81215476,153.6046386
4.384967,52.004932,481,86183.53302,446759.0832,12.4090465,153.7229352
4.385065,52.004787,482,86190.03913,446742.859,17.48107355,157.3579845
4.385234,52.004537,483,86201.25903,446714.8864,30.14071246,157.3537118
4.385404,52.004286,484,86212.54619,446686.8015,30.2698732,157.3147294
4.38546,52.004203,485,86216.26386,446677.5147,10.00387639,157.3927675
4.385561,52.00403,486,86222.93322,446658.1728,20.46069772,160.1849915
4.385712,52.003771,487,86232.90379,446629.216,30.62708637,160.2100337
4.385841,52.003509,489,86241.35933,446599.9463,30.46834828,163.0969425
4.385891,52.003408,490,86244.63754,446588.6627,11.75086,163.0100897
4.385959,52.003247,491,86249.05967,446570.687,18.51269781,165.3894989
4.38607,52.002985,492,86256.27948,446541.4344,30.13218783,165.3462497
4.386181,52.002721,493,86263.4963,446511.9593,30.3475463,165.4524537
4.386232,52.0026,494,86266.81263,446498.4497,13.91145409,165.4181955
4.386298,52.002458,495,86271.12674,446482.5897,16.43723157,163.9935244
4.386391,52.002259,496,86277.20743,446460.3629,23.0449073,163.9102382
4.38653,52.001932,498,86286.25056,446423.8526,37.61581535,165.2991791
4.386643,52.001668,499,86293.60509,446394.3756,30.38237782,165.2014086
4.386756,52.001403,500,86300.95817,446364.7874,30.48997805,165.2547309
4.386869,52.001138,501,86308.31135,446335.1992,30.48998842,165.254647
4.386981,52.000875,502,86315.59902,446305.8345,30.25731464,165.2730724
4.387079,52.000644,503,86321.97446,446280.043,26.56933074,165.3263721
4.387205,52.00035,505,86330.17616,446247.2163,33.83777025,165.1831029
4.387318,52.000089,506,86337.53583,446218.0732,30.05983182,165.0383901
4.38743,51.999829,507,86344.82846,446189.0422,29.9346398,165.1103197
4.387541,51.999571,508,86352.05557,446160.2348,29.70194134,165.1279651
4.387593,51.999449,509,86355.43953,446146.6131,14.03653634,165.2602518
4.38765,51.999317,510,86359.15155,446131.8742,15.20004416,165.0755158
4.387758,51.999064,511,86366.18048,446103.6258,29.11143344,165.2386986
4.387865,51.998812,512,86373.14236,446075.4897,28.98637377,165.3138555
4.387972,51.998562,513,86380.10738,446047.576,28.77117413,165.2014237
4.388078,51.998314,514,86387.00688,446019.8858,28.53848941,165.2205422
4.388183,51.99807,515,86393.84391,445992.6416,28.09067351,165.1243376
4.388286,51.997828,516,86400.54673,445965.6217,27.84044473,165.2799056
4.388389,51.997587,517,86407.25116,445938.7132,27.73285238,165.221418
4.388491,51.997349,518,86413.89159,445912.1393,27.39258835,165.182149
4.388593,51.997111,519,86420.53209,445885.5654,27.39259681,165.1820733
4.388694,51.996874,520,86427.10552,445859.1038,27.26749924,165.2617237
4.388797,51.996635,521,86433.81331,445832.4177,27.51777241,165.1029208
4.388899,51.996394,522,86440.44945,445805.5102,27.71545419,165.3583308
4.389002,51.996154,523,86447.15586,445778.7129,27.62533203,165.1620953
4.389105,51.995914,524,86453.86236,445751.9156,27.62534066,165.1620189
4.389207,51.995675,525,86460.50178,445725.2306,27.50022925,165.2409063
4.389309,51.995437,526,86467.14281,445698.6568,27.39265631,165.1815409
4.389411,51.995198,527,86473.78238,445671.9718,27.50024613,165.2407552
4.389513,51.994959,528,86480.42203,445645.2867,27.50025458,165.2406794
4.389615,51.994721,529,86487.06328,445618.713,27.39268176,165.1813132
4.389714,51.99449,530,86493.50928,445592.9208,26.58702274,165.1812398
4.389816,51.994251,531,86500.14915,445566.2358,27.50027962,165.2404551
4.389918,51.994012,532,86506.7891,445539.5508,27.50028808,165.2403794
4.390021,51.993771,533,86513.49474,445512.6424,27.73298891,165.2202073
4.390124,51.993531,534,86520.202,445485.8453,27.62542634,165.1612601
4.390226,51.993293,535,86526.8437,445459.2716,27.39273252,165.180859
4.390327,51.993057,536,86533.41985,445432.9213,27.16004173,165.2007959
4.390427,51.992822,537,86539.92893,445406.6833,27.03495519,165.2812322
4.390527,51.992588,538,86546.4396,445380.5565,26.92736221,165.2210049
4.390603,51.992411,539,86551.38904,445360.7936,20.3744423,165.1539021
4.390725,51.99212,541,86559.3238,445328.3049,33.44564278,165.4892611
4.390824,51.991884,542,86565.76296,445301.9565,27.12531595,165.4809822
4.390923,51.99165,543,86572.20525,445275.8307,26.90995408,165.3621229
4.39102,51.991417,544,86578.51176,445249.8181,26.76779375,165.5863823
4.391117,51.991187,545,86584.82293,445224.1392,26.44463706,165.4062846
4.391212,51.990959,546,86590.99985,445198.6847,26.19478718,165.5743739
4.391266,51.990831,547,86594.51341,445184.3938,14.71732397,165.4016731
4.391308,51.990734,548,86597.25009,445173.563,11.17186938,165.0340862
4.391406,51.990511,549,86603.64082,445148.6619,25.70956938,164.8205578
4.391501,51.990294,550,86609.83472,445124.4312,25.01131791,164.8756512
4.391595,51.990079,551,86615.96304,445100.4239,24.77857743,164.8946605
4.391688,51.989866,552,86622.0258,445076.6401,24.54583951,164.9140325
4.39178,51.989656,553,86628.02451,445053.1909,24.205679,164.8653176
4.391869,51.989452,555,86633.82637,445030.4121,23.50744602,164.9252833
4.391957,51.989248,556,86639.5596,445007.6343,23.48968019,165.0870104
4.392045,51.989047,557,86645.29746,444985.1902,23.1672875,164.8744917
4.392132,51.988847,558,86650.96821,444962.8583,23.04198661,164.9671309
4.392218,51.98865,559,86656.57491,444940.8611,22.70180628,164.9159974
4.392303,51.988454,560,86662.11449,444918.9761,22.57653277,165.0107813
4.392389,51.988257,561,86667.72129,444896.9789,22.70181831,164.9158704
4.392475,51.98806,562,86673.32815,444874.9818,22.70182434,164.9158068
4.392561,51.987863,563,86678.93505,444852.9846,22.70183038,164.9157431
4.392647,51.987663,564,86684.53744,444830.6537,23.02430025,165.1318507
4.392734,51.987464,565,86690.21009,444808.4331,22.93458843,164.8945853
4.392821,51.987266,566,86695.88431,444786.3238,22.82719041,164.8217422
4.392888,51.987111,567,86700.25032,444769.017,17.8500309,165.0570811
4.392989,51.986868,570,86706.81775,444741.8883,27.91399382,165.607245
4.393075,51.986667,571,86712.41888,444719.4461,23.13188943,165.2022522
4.393161,51.986466,572,86718.02007,444697.004,23.13189545,165.2021884
4.393247,51.986265,573,86723.6213,444674.5619,23.13190146,165.2021245
4.393318,51.986099,574,86728.24553,444656.0277,19.10352654,165.2070277
4.393419,51.985858,576,86734.81632,444629.1215,27.69853379,165.4925085
4.393507,51.985646,577,86740.53836,444605.4538,24.35101948,165.6249081
4.393597,51.985433,578,86746.39631,444581.6729,24.49314856,165.3781095
4.393687,51.985217,579,86752.24976,444557.5583,24.81628852,165.5725924
4.393778,51.984999,580,86758.16892,444533.2203,25.04893091,165.5471602
4.39387,51.98478,581,86764.1553,444508.7701,25.17385996,165.4588818
4.393962,51.98456,582,86770.14023,444484.2087,25.28158518,165.5221257
4.394054,51.984341,583,86776.12674,444459.7585,25.17387371,165.4587447
4.394146,51.984119,584,86782.10875,444434.9746,25.49712685,165.6470094
4.394241,51.983898,586,86788.29842,444410.2991,25.44144779,165.1351361
4.394335,51.983677,587,86794.41947,444385.6246,25.42391678,165.2847145
4.39443,51.983456,588,86800.60927,444360.9491,25.44146248,165.1349952
4.394524,51.983234,589,86806.72892,444336.1633,25.53156422,165.3480019
4.39462,51.98301,590,86812.98299,444311.1532,25.7817396,165.1775893
4.394716,51.982783,591,86819.23256,444285.8093,26.10458008,165.3649465
4.394815,51.982552,592,86825.6822,444260.0177,26.58743464,165.1774436
4.394915,51.982317,593,86832.19453,444233.78,27.03531824,165.2779123
4.395015,51.982083,594,86838.70845,444207.6537,26.9277271,165.2176727
4.395116,51.981846,595,86845.28658,444181.1927,27.26802471,165.2569682
4.395218,51.981608,596,86851.93196,444154.6195,27.39314791,165.1771434
4.39532,51.981369,597,86858.5759,444127.935,27.5007353,165.2363737
4.395421,51.981131,598,86865.15274,444101.3628,27.37566798,165.3160061
4.395523,51.980891,599,86871.79531,444074.5671,27.60836025,165.2950669
4.395625,51.980652,600,86878.43947,444047.8827,27.50076066,165.2361465
4.395726,51.980416,601,86885.01957,444021.5329,27.16048596,165.1967812
4.395826,51.980181,602,86891.53256,443995.2954,27.03539206,165.2772374
4.395926,51.979948,603,86898.04866,443969.2804,26.82023235,165.1563447
4.396025,51.979716,604,86904.49765,443943.3776,26.69511154,165.2376401
4.396123,51.979485,605,86910.87953,443917.587,26.57004478,165.3197028
4.396222,51.979253,606,86917.32866,443891.6842,26.69512744,165.2374934
4.39629,51.979094,607,86921.75894,443873.9317,18.29801618,165.2060574
4.396421,51.978793,609,86930.3019,443840.3227,34.67981333,164.9567654
4.39652,51.978563,610,86936.75428,443814.6424,26.48002392,165.1145793
4.39662,51.978333,611,86943.27543,443788.9612,26.4977661,164.9709184
4.396718,51.978106,612,86949.6638,443763.6156,26.13979702,165.0720329
4.396816,51.977881,613,86956.05527,443738.4926,25.92484477,164.9452662
4.396912,51.97766,614,86962.31547,443713.8164,25.45937134,164.9836884
4.397007,51.977439,615,86968.50704,443689.1412,25.44166241,165.1330771
4.397103,51.97722,616,86974.7704,443664.6875,25.2445175,164.8526849
4.397197,51.977001,617,86980.89643,443640.2358,25.20896429,165.1541109
4.397292,51.976783,618,86987.09273,443615.8943,25.11920398,164.9375128
4.397386,51.976565,619,86993.2204,443591.5538,25.10144221,165.0888981
4.397481,51.976348,620,86999.41835,443567.3236,25.01179134,164.8711344
4.397575,51.976131,621,87005.54766,443543.0944,24.99395287,165.023125
4.397669,51.975914,622,87011.67703,443518.8651,24.99396007,165.0230554
4.397763,51.975696,623,87017.80495,443494.5247,25.10147089,165.0886204
4.397858,51.975478,624,87024.00164,443470.1833,25.11924804,164.9370918
4.397952,51.975261,625,87030.13121,443445.9541,24.99398173,165.0228459
4.398047,51.975042,626,87036.32651,443421.5014,25.22672314,165.0026268
4.398142,51.974823,627,87042.52187,443397.0488,25.2267305,165.0025564
4.398237,51.974603,628,87048.71579,443372.485,25.33423105,165.0676046
4.398332,51.974383,629,87054.90977,443347.9211,25.3342384,165.0675342
4.398429,51.974162,630,87061.23972,443323.2441,25.47738223,164.8333029
4.398525,51.973938,631,87067.49648,443298.2344,25.78204315,165.1747049
4.398623,51.973714,632,87073.89072,443273.2227,25.81755872,164.8797792
4.39872,51.973489,633,87080.21481,443248.1008,25.90723203,165.0906096
4.398817,51.973265,634,87086.54049,443223.0901,25.79973464,165.026961
4.398915,51.97304,635,87092.93342,443197.9673,25.9250133,164.9437054
4.399012,51.972815,636,87099.25771,443172.8453,25.90725497,165.0903942
4.399109,51.972592,637,87105.5851,443147.9459,25.69228481,164.9626352
4.399205,51.97237,638,87111.84536,443123.1587,25.56703389,165.0465989
4.399301,51.972149,639,87118.10719,443098.4828,25.45955869,164.9819158
4.399396,51.971931,640,87124.30492,443074.1415,25.11936782,164.9359478
4.399489,51.971715,641,87130.36832,443050.0246,24.86888032,165.1084025
4.399583,51.971499,642,87136.50048,443025.9068,24.88663681,164.9554314
4.399698,51.971289,644,87144.08473,443002.4369,24.66635054,161.3130674
4.399818,51.971082,645,87152.01715,442979.2961,24.46407236,160.3001282
4.399937,51.970874,646,87159.87942,442956.045,24.5458858,160.5386206
4.400003,51.970759,647,87164.24058,442943.1896,13.57578772,160.4820419
4.400063,51.97067,648,87168.2288,442933.2323,10.7269069,157.3937902
4.400172,51.970511,649,87175.47815,442915.4418,19.21193802,157.0514411
4.400352,51.970282,651,87187.5004,442889.7976,28.32414139,154.1040666
4.400501,51.970092,652,87197.45159,442868.521,23.49005496,154.1559942
4.400648,51.969904,653,87207.26846,442847.4688,23.22989515,154.221738
4.400794,51.969718,654,87217.01972,442826.6401,22.99966402,154.1347213
4.400939,51.969533,655,87226.70386,442805.9236,22.86958352,154.1679461
4.401083,51.96935,656,87236.32239,442785.4305,22.63938528,154.0790017
4.401225,51.969168,657,87245.80507,442765.0506,22.47937047,154.270031
4.401367,51.968988,658,87255.29086,442744.8932,22.27912715,154.0214884
4.401507,51.968808,659,87264.6393,442724.7377,22.21927892,154.3400253
4.401648,51.968629,660,87274.05804,442704.6925,22.1490356,154.0550463
4.40179,51.968449,661,87283.54406,442684.5351,22.27917678,154.0212156
4.401931,51.968269,662,87292.96145,442664.3787,22.24917428,154.1802254
4.402072,51.968089,663,87302.37891,442644.2224,22.24919064,154.1801348
4.402212,51.96791,664,87311.72924,442624.1782,22.11911869,154.2147661
4.402353,51.967731,665,87321.14837,442604.1331,22.14911759,154.0545924
4.402494,51.967551,666,87330.56607,442583.9768,22.24923952,154.1798637
4.402636,51.96737,667,87340.05106,442563.7083,22.37935266,154.1454544
4.402778,51.967189,668,87349.53612,442543.4398,22.37936925,154.1453631
4.402921,51.967007,669,87359.08848,442523.0592,22.50949084,154.1113497
4.403063,51.966825,670,87368.5722,442502.6795,22.47958411,154.2688536
4.403206,51.966643,671,87378.12471,442482.2989,22.50952447,154.111166
4.403279,51.96655,672,87383.00107,442471.8847,11.49998349,154.1331285
4.403345,51.966461,673,87387.40243,442461.922,10.89223128,155.388955
4.403487,51.966278,675,87396.88488,442441.4312,22.57991907,154.3911556
4.40363,51.966094,676,87406.43463,442420.8281,22.7099832,154.3560304
4.403772,51.965911,677,87415.91724,442400.3373,22.57995237,154.3909718
4.403916,51.965727,678,87425.53586,442379.7333,22.73984628,154.1997292
4.404057,51.965546,679,87434.95292,442359.466,22.34963185,154.3030958
4.404198,51.965366,680,87444.37157,442339.3099,22.24943804,154.178763
4.404342,51.965182,681,87453.99044,442318.706,22.73989681,154.1994548
4.404491,51.964991,682,87463.94246,442297.3187,23.59073117,154.2712364
4.404644,51.964795,683,87474.16193,442275.3715,24.21127746,154.2565616
4.4048,51.964595,684,87484.58165,442252.9766,24.70175068,154.2740447
4.40496,51.964389,685,87495.26732,442229.9104,25.42257155,154.3688355
4.405123,51.964181,686,87506.15626,442206.619,25.71258089,154.1689733
4.405288,51.963969,687,87517.17674,442182.8808,26.17319043,154.3225274
4.405454,51.963756,688,87528.26454,442159.0304,26.30327776,154.2925056
4.405622,51.963542,689,87539.48839,442135.0669,26.46329218,154.1287247
4.405957,51.963112,690,87561.8647,442086.9184,53.09712994,154.3000138
4.406466,51.96246,691,87595.86621,442013.9111,80.54146318,154.2535646
4.406809,51.962021,692,87618.77993,441964.7543,54.23819979,154.2347984
4.406977,51.961806,693,87630.00318,441940.6797,26.56363922,154.2325738
4.407316,51.961372,694,87652.6502,441892.083,53.61780447,154.2406503
4.407485,51.961155,695,87663.93951,441867.7851,26.79401922,154.3067435
4.407654,51.960939,696,87675.23044,441843.5985,26.69382083,154.2030921
4.407822,51.960723,697,87686.45275,441819.4129,26.66400256,154.3359684
4.407993,51.960504,698,87697.87686,441794.8907,27.05423794,154.2483824
4.408166,51.960283,699,87709.43554,441770.1443,27.31443797,154.1913423
4.408342,51.960057,700,87721.19303,441744.8388,27.90514063,154.3073641
4.408484,51.959875,701,87730.67979,441724.4598,22.48021784,154.2653612
4.408699,51.9596,703,87745.04454,441693.6671,33.98052409,154.2193239
4.408878,51.959371,704,87757.00411,441668.0252,28.2954511,154.223769
4.409058,51.95914,705,87769.02953,441642.1599,28.52578207,154.293691
4.409238,51.95891,706,87781.05658,441616.4058,28.42559525,154.1962946
4.409418,51.95868,707,87793.08375,441590.6519,28.42562191,154.1961789
4.409595,51.958452,708,87804.90785,441565.1232,28.13567663,154.3768873
4.409761,51.95824,709,87815.99998,441541.3847,26.20365853,154.1841914
4.40995,51.957998,711,87828.62816,441514.2875,29.89708103,154.2422451
4.410125,51.957774,712,87840.32115,441489.2057,27.67508584,154.2347183
4.410301,51.957549,713,87852.0815,441464.0118,27.80520059,154.2066992
4.410474,51.957327,714,87863.64027,441439.1545,27.4149769,154.2911002
4.410645,51.957108,715,87875.06617,441414.6328,27.0546111,154.2466753
4.410814,51.956893,716,87886.36069,441390.5579,26.59412885,154.0967266
4.410978,51.956682,717,87897.31764,441366.9327,26.04389783,154.3490882
4.411139,51.956476,718,87908.07597,441343.8666,25.45319822,154.2253566
4.411298,51.956273,719,87918.7014,441321.136,25.09285327,154.1765362
4.411457,51.956069,720,87929.32545,441298.2943,25.1930762,154.2866623
4.411615,51.955867,721,87939.88385,441275.6759,24.96279752,154.2071169
4.411774,51.955663,722,87950.50809,441252.8342,25.19311762,154.2864585
4.411932,51.955461,723,87961.06668,441230.216,24.96283881,154.2069126
4.41209,51.955258,724,87971.62388,441207.4865,25.06308729,154.3174896
4.412249,51.955055,725,87982.24992,441184.7561,25.09297805,154.1759228
4.412406,51.954853,727,87992.74007,441162.1388,24.93306387,154.3488469
4.41256,51.954653,728,88003.0271,441139.7468,24.64336514,154.5570286
4.412715,51.954453,729,88013.38295,441117.3539,24.67299764,154.412766
4.412871,51.954251,730,88023.80466,441094.7376,24.9034409,154.4911267
4.413027,51.95405,732,88034.22796,441072.2326,24.80308715,154.3803363
4.413183,51.95385,733,88044.65284,441049.8389,24.7028268,154.2686467
4.413339,51.95365,734,88055.07782,441027.4452,24.70284683,154.2685463
4.413493,51.953451,735,88065.36691,441005.1646,24.54305458,154.4448346
4.413646,51.953255,736,88075.59182,440983.2186,24.21241176,154.2507615
4.413795,51.953063,737,88085.54783,440961.7214,23.69215192,154.3820801
4.413943,51.952873,738,88095.43817,440940.4477,23.46181249,154.2984055
4.41409,51.952684,739,88105.26135,440919.2861,23.33176028,154.3319388
4.414236,51.952497,740,88115.01885,440898.348,23.10145084,154.2464631
4.414379,51.952313,741,88124.57468,440877.7464,22.71124433,154.3491229
4.414539,51.952118,743,88135.28281,440855.9054,24.326156,153.1153035
4.414643,51.951991,744,88142.24277,440841.681,15.83682777,153.16075
4.414894,51.951742,746,88159.12615,440813.7488,32.64013638,148.0826038
4.415083,51.951555,747,88171.84,440792.7713,24.53102477,148.0146251
4.415249,51.951364,749,88182.96693,440771.3699,24.12253145,151.7628528
4.415448,51.951182,751,88196.37585,440750.9394,24.43916665,145.9559352
4.415646,51.951008,752,88209.72804,440731.3999,23.66725302,144.8872992
4.415844,51.950833,753,88223.07885,440711.7492,23.75838752,145.0415341
4.416041,51.950659,754,88236.36252,440692.2107,23.62783365,145.0234709
4.416237,51.950486,755,88249.57903,440672.7844,23.4972817,145.0052086
4.416434,51.950316,757,88262.86884,440653.691,23.26461089,144.3949178
4.416631,51.950146,758,88276.15876,440634.5976,23.26464026,144.3948145
4.416808,51.949993,759,88288.09916,440617.4138,20.92619949,144.4406408
4.417015,51.949814,761,88302.06335,440597.3101,24.47918018,144.4507961
4.417208,51.949647,762,88315.08305,440578.5542,22.83323507,144.4679489
4.417402,51.949479,763,88328.17011,440559.6862,22.9637702,144.4895815
4.417596,51.949312,764,88341.25875,440540.9295,22.87331801,144.3275886
4.41779,51.949143,766,88354.34453,440521.9503,23.05448953,144.6499971
4.417989,51.948972,767,88367.77117,440502.7441,23.43541457,144.2791368
4.418188,51.948799,768,88381.19495,440483.3154,23.61646989,144.5942389
4.418373,51.948639,769,88393.67566,440465.3458,21.87990679,144.4541771
4.418589,51.948452,771,88408.24758,440444.3441,25.56343295,144.4814882
4.418788,51.948279,772,88421.67167,440424.9155,23.61656018,144.5939236
4.418985,51.948108,773,88434.96135,440405.7113,23.3555457,144.5524961
4.41918,51.947938,774,88448.11511,440386.6202,23.18522804,144.6697678
4.419372,51.947772,775,88461.06866,440367.9769,22.70304709,144.4448254
4.41956,51.947609,776,88473.75176,440349.6711,22.27160273,144.5210151
4.419736,51.947456,777,88485.62479,440332.4887,20.88668019,144.5925389
4.419923,51.947293,779,88498.23932,440314.1838,22.23181732,144.6651261
4.4201,51.947138,780,88510.17831,440296.7781,21.10806832,144.7902024
4.420276,51.946984,781,88522.05011,440279.4846,20.97753931,144.7683305
4.420436,51.946845,782,88532.84421,440263.8745,18.97973394,144.5744785
4.42064,51.946668,784,88546.60712,440243.9967,24.17879307,144.5399782
4.420825,51.946506,785,88559.08609,440225.8051,22.06169263,144.7888778
4.421011,51.946344,786,88571.6339,440207.6125,22.10143645,144.6431404
4.421198,51.946181,787,88584.24907,440189.3079,22.23199841,144.6644524
4.421385,51.946018,788,88596.86434,440171.0032,22.23202496,144.6643537
4.421575,51.945853,789,88609.683,440152.4734,22.5329301,144.5636231
4.421763,51.945689,790,88622.36573,440134.0567,22.36261753,144.6853153
4.421953,51.945523,791,88635.1831,440115.4156,22.62373193,144.7268041
4.422145,51.945356,792,88648.1366,440096.6616,22.79406491,144.6059952
4.422334,51.945192,793,88660.88837,440078.244,22.40251822,144.5415125
4.422456,51.945085,794,88669.11804,440066.2289,14.5641824,144.8303192
4.422715,51.944864,796,88686.59845,440041.4063,30.36175062,144.085649
4.422879,51.944725,797,88697.66861,440025.7929,19.14077811,143.9022786
4.423101,51.94453,799,88712.64383,440003.8967,26.52898092,144.8708155
4.423295,51.94436,800,88725.73099,439984.8072,23.14613671,144.8064646
4.423489,51.94419,801,88738.81826,439965.7178,23.14616533,144.8063618
4.423681,51.944021,802,88751.76959,439946.7415,22.97605417,144.9266091
4.423871,51.943854,803,88764.58647,439927.9896,22.71493607,144.8878703
4.424061,51.943689,804,88777.40639,439909.4602,22.53328911,144.5623106
4.424248,51.943524,805,88790.02015,439890.9336,22.41433444,144.9918544
4.424434,51.943361,806,88802.5682,439872.6304,22.19275605,144.8075684
4.424621,51.943197,807,88815.18362,439854.2151,22.3233438,144.8278212
4.424808,51.943033,808,88827.79913,439835.7998,22.32337039,144.827722
4.424996,51.942868,809,88840.48202,439817.2724,22.45396147,144.8477377
4.425166,51.942719,810,88851.95098,439800.5414,20.285753,144.8110773
4.425372,51.94254,812,88865.85104,439780.4402,24.44057803,144.5775319
4.425558,51.942377,813,88878.39965,439762.1372,22.19291485,144.8069734
4.425746,51.942214,814,88891.08587,439743.8324,22.27248933,144.5177411
4.425835,51.942136,815,88897.09038,439735.0739,10.6197012,144.8087002
4.425932,51.942051,816,88903.63466,439725.5295,11.57326627,144.8050809
4.426117,51.941889,817,88916.11627,439707.3387,22.06243413,144.7860852
4.426302,51.941727,818,88928.59797,439689.148,22.06246014,144.7859872
4.426488,51.941564,819,88941.14704,439670.8452,22.19304605,144.8064818
4.426632,51.941438,820,88950.86281,439656.6968,17.16413667,144.7649793
4.426856,51.941236,822,88965.9675,439634.0207,27.24781061,145.5747739
4.427042,51.941068,823,88978.50951,439615.1618,22.6500335,145.617299
4.427229,51.940899,824,88991.1189,439596.1906,22.78072186,145.6324914
4.427416,51.94073,825,89003.72839,439577.2196,22.78074869,145.6323903
