lon,lat,order,x,y,distance,bearing
4.566087,51.881169,1697,98463.77854,432834.1465,24.46931643,-19.73650281
4.565967,51.881376,1698,98455.77656,432857.2688,24.46930438,-19.73641852
4.565848,51.881579,1699,98447.83849,432879.9453,24.02727531,-19.94017171
4.56573,51.881783,1700,98439.9706,432902.7322,24.10859325,-19.69606995
4.565614,51.881984,1702,98432.2367,432925.1839,23.74790678,-19.65458495
4.565499,51.882184,1703,98424.57048,432947.5236,23.61996855,-19.58798392
4.565384,51.882383,1704,98416.90306,432969.752,23.51516112,-19.67879132
4.565279,51.882586,1706,98409.92924,432992.4176,23.71577862,-17.74986922
4.565178,51.882787,1707,98403.22836,433014.8577,23.42067197,-17.27402551
4.565106,51.882932,1708,98398.45369,433031.0451,16.87800097,-17.08186083
4.564977,51.883187,1710,98389.89311,433059.5145,29.73052718,-17.38357141
4.564874,51.88339,1711,98383.05724,433082.1787,23.6741227,-17.43214374
4.564822,51.883494,1712,98379.60805,433093.7893,12.11286457,-17.19330982
4.564681,51.883671,1714,98370.12337,433113.5905,21.95699714,-26.24228776
4.564641,51.883769,1715,98367.49284,433124.5242,11.2464512,-14.17578631
4.564562,51.883965,1716,98362.30067,433146.3909,22.47613514,-14.00554542
4.564483,51.88416,1717,98357.10729,433168.1464,22.36818884,-14.07446196
4.564405,51.884351,1718,98351.97777,433189.4561,21.91977857,-14.18273086
4.564326,51.884546,1719,98346.78448,433211.2116,22.3681789,-14.07434531
4.564246,51.884743,1720,98341.52492,433233.1904,22.60077164,-14.10641204
4.564166,51.884941,1722,98336.26666,433255.2804,22.70869262,-14.0379317
4.564087,51.885137,1723,98331.07478,433277.1471,22.47610515,-14.00519283
4.564007,51.885333,1724,98325.8141,433299.0147,22.49286253,-14.17530971
4.563927,51.88553,1725,98320.55473,433320.9935,22.60075106,-14.10617371
4.563844,51.885735,1726,98315.09896,433343.8646,23.51437456,-14.06564065
4.563758,51.885947,1727,98309.44553,433367.5169,24.32007641,-14.09167303
4.563671,51.886161,1728,98303.72583,433391.3924,24.55267126,-14.12101152
4.563489,51.88661,1729,98291.76234,433441.486,51.50568266,-14.0809582
4.563396,51.886839,1730,98285.64867,433467.035,26.27198492,-14.10651625
4.563305,51.887065,1731,98279.66898,433492.2487,25.91473941,-13.9910483
4.563208,51.887302,1732,98273.29017,433518.6909,27.202419,-14.21201308
4.563109,51.887548,1733,98266.78509,433546.1358,28.2071804,-13.98369751
4.563008,51.887793,1735,98260.14115,433573.4711,28.13293701,-14.3105116
4.562907,51.888039,1736,98253.49855,433600.9177,28.24075487,-14.25463905
4.562806,51.888284,1737,98246.85476,433628.253,28.1329205,-14.31036092
4.562707,51.888527,1738,98240.34621,433655.3643,27.88336181,-14.14914406
4.562607,51.888768,1739,98233.76637,433682.2538,27.68466923,-14.39981436
4.562558,51.888888,1740,98230.54468,433695.6422,13.77142656,-14.17989665
4.562507,51.889013,1741,98227.19164,433709.5884,14.34453148,-14.16874953
4.562408,51.889259,1742,98220.6871,433737.0334,28.20712563,-13.98318344
4.562307,51.889506,1743,98214.04622,433764.5913,28.34855873,-14.1988195
4.562208,51.88975,1744,98207.5393,433791.8139,27.99122523,-14.09310102
4.562108,51.88999,1746,98200.95857,433818.5922,27.57687217,-14.4569254
4.56201,51.890226,1747,98194.51053,433844.924,27.11152968,-14.40988983
4.561891,51.890458,1749,98186.61194,433870.8272,27.08243507,-17.60822152
4.561795,51.890642,1750,98180.23605,433891.3724,21.51317986,-17.89139369
4.561631,51.890922,1752,98169.30064,433922.6509,33.13708358,-19.92089751
4.561543,51.891073,1753,98163.43387,433939.5186,17.85998139,-19.82888304
4.561334,51.891364,1755,98149.41499,433972.056,35.43128296,-23.95968906
4.561171,51.891581,1757,98138.46916,433996.325,26.62487066,-24.92732536
4.561006,51.891795,1758,98127.38197,434020.2617,26.38151545,-25.50394344
4.56083,51.892003,1760,98115.53013,434043.5396,26.1230667,-27.63387007
4.560651,51.892206,1761,98103.46557,434066.2637,25.72974731,-28.61585238
4.560457,51.892407,1763,98090.36609,434088.777,26.04864745,-30.84464238
4.560258,51.892608,1764,98076.92256,434111.2942,26.22676403,-31.49015779
4.560039,51.892801,1766,98062.09237,434132.9371,26.23813766,-35.07149478
4.559881,51.892938,1767,98051.39021,434148.3023,18.72615876,-35.50998985
4.559601,51.893189,1769,98032.43491,434176.4456,33.93376711,-34.61333463
4.559361,51.893375,1771,98016.15077,434197.3264,26.48150983,-38.60161066
4.559209,51.893492,1772,98005.83653,434210.4619,16.70213018,-38.79206048
4.558874,51.893725,1774,97983.07318,434236.6461,34.69777376,-41.6548215
4.558621,51.893894,1776,97965.87307,434255.646,25.6305122,-42.80658123
4.558366,51.894062,1777,97948.53417,434274.5362,25.6430038,-43.20110248
4.558098,51.894223,1779,97930.29172,434292.658,25.7151768,-45.84340154
4.557817,51.894384,1780,97911.1546,434310.79,26.36454834,-47.19823879
4.557534,51.894546,1781,97891.88123,434329.035,26.54111742,-47.22384853
4.557238,51.8947,1783,97871.70305,434346.4002,26.62331413,-49.93881601
4.556938,51.894855,1784,97851.25096,434363.8799,26.905775,-50.13476413
4.556634,51.895012,1785,97830.52623,434381.5853,27.25970932,-50.14663103
4.556518,51.895072,1786,97822.61827,434388.3516,10.40828672,-50.10332817
4.556323,51.895158,1787,97809.30586,434398.0726,16.4849141,-54.51707276
4.556006,51.895298,1788,97787.66503,434413.8971,26.8110999,-54.47922556
4.555767,51.895403,1789,97771.34845,434425.7666,20.17838535,-54.62113658
4.555356,51.895549,1791,97743.24558,434442.3329,32.62436528,-60.13650522
4.555023,51.895667,1792,97720.47587,434455.7228,26.41666082,-60.19756704
4.554689,51.895785,1793,97697.63745,434469.1136,26.47636432,-60.27153936
4.554353,51.895904,1794,97674.66276,434482.6174,26.65105695,-60.210525
4.554012,51.896021,1796,97651.34152,434495.9027,26.84162203,-60.9877296
4.553666,51.896138,1797,97627.67625,434509.1921,27.14307729,-61.3400315
4.553318,51.896257,1798,97603.87601,434522.7056,27.37086166,-61.06943206
4.55297,51.896378,1800,97580.07845,434536.4418,27.47914502,-60.66327536
4.552623,51.896499,1801,97556.34984,434550.1773,27.41910127,-60.59273524
4.552273,51.896621,1802,97532.41616,434564.0266,27.65357882,-60.60192755
4.551921,51.896744,1803,97508.34624,434577.9888,27.8280987,-60.54141322
4.551564,51.896869,1804,97483.93487,434592.1775,28.23717141,-60.4916401
4.55143,51.896916,1805,97474.7722,434597.5123,10.60326571,-60.44917615
4.551207,51.896993,1806,97459.52237,434606.2551,17.57935759,-60.83285358
4.550848,51.897117,1807,97434.97234,434620.3345,28.30254153,-60.82480727
4.55049,51.897241,1808,97410.49128,434634.4131,28.24239982,-60.75666476
4.550139,51.897371,1810,97386.49983,434649.1539,28.15991523,-59.09221671
4.549787,51.897504,1811,97362.44354,434664.2293,28.39148147,-58.58552465
4.549449,51.897648,1813,97339.36505,434680.5175,28.24930723,-55.4466058
4.549174,51.897767,1814,97320.59064,434693.9745,23.10060538,-55.02828587
4.548795,51.897952,1816,97294.7432,434714.8567,33.23097407,-51.72568268
4.54868,51.898008,1817,97286.90018,434721.178,10.07399311,-51.79256312
4.548481,51.898113,1818,97273.33879,434733.0174,18.0034211,-49.53932713
4.54821,51.898256,1819,97254.87087,434749.1415,24.51790852,-49.53723206
4.54789,51.898465,1821,97233.11546,434772.6472,32.03039416,-43.44671597
4.547705,51.898586,1822,97220.53842,434786.2555,18.53142859,-43.40600296
4.547355,51.898822,1824,97196.75332,434812.789,35.63590432,-42.53531896
4.547088,51.899013,1825,97178.62296,434834.2503,28.09620367,-40.85289023
4.54684,51.899203,1827,97161.79911,434855.5852,27.1719863,-38.91997635
4.5466,51.899393,1828,97145.52599,434876.9139,26.82942152,-38.00489761
4.546378,51.899583,1830,97130.49181,434898.2282,26.08478465,-35.85991521
4.546191,51.899751,1831,97117.83823,434917.0673,22.6955531,-34.55072583
4.545968,51.899972,1833,97102.77538,434941.8313,28.9871359,-31.97312465
4.545776,51.900165,1835,97089.8101,434963.4557,25.21492905,-31.60860359
4.545601,51.90036,1837,97078.01747,434985.289,24.81612175,-29.03755459
4.545493,51.900483,1838,97070.74321,434999.0589,15.5742268,-28.50955796
4.545269,51.900755,1840,97055.67775,435029.4977,33.96519397,-26.99620762
4.545121,51.900957,1842,97045.75261,435052.0884,24.67639167,-24.38173605
4.544975,51.901158,1843,97035.96391,435074.5662,24.51833262,-24.19597687
4.544829,51.901359,1844,97026.17531,435097.0441,24.51831494,-24.19588054
4.544686,51.901554,1846,97016.58551,435118.852,23.82487561,-24.40085363
4.544547,51.901746,1847,97007.26721,435140.3231,23.40741282,-24.12459224
4.544406,51.901939,1848,96997.81264,435161.907,23.56534362,-24.31938918
4.544266,51.902133,1849,96988.42827,435183.6014,23.63862373,-24.0562094
4.544128,51.902325,1851,96979.17903,435205.0717,23.37931777,-23.97037176
4.543989,51.90252,1852,96969.86493,435226.8766,23.71238386,-23.79457174
4.54385,51.902715,1853,96960.55091,435248.6815,23.71236781,-23.79447945
4.543712,51.90291,1854,96951.3058,435270.4856,23.68466693,-23.64204088
4.543574,51.903104,1855,96942.05947,435292.1785,23.58276647,-23.75035583
4.543431,51.903305,1856,96932.47819,435314.6542,24.43424592,-23.75330633
4.543292,51.903501,1857,96923.1658,435336.5704,23.8141535,-23.68610359
4.543151,51.903698,1858,96913.71715,435358.5995,23.97146582,-23.88046737
4.543009,51.903899,1859,96904.20494,435381.0744,24.40655452,-23.60514157
4.542869,51.904095,1860,96894.82399,435402.9915,23.8418366,-23.8372876
4.542727,51.904295,1861,96885.31067,435425.3552,24.3046066,-23.70998681
4.542586,51.904493,1862,96875.86366,435447.4956,24.07318195,-23.7728848
4.542444,51.904694,1863,96866.3518,435469.9706,24.40648822,-23.60476758
4.5423,51.904898,1865,96856.70628,435492.7809,24.76745758,-23.58725164
4.542158,51.905101,1866,96847.19718,435515.4784,24.61052767,-23.39712703
4.542013,51.905305,1868,96837.48303,435538.2896,24.79504245,-23.73280763
4.541869,51.905509,1869,96827.83778,435561.1001,24.76740595,-23.58696436
4.541725,51.905713,1870,96818.19262,435583.9105,24.76738871,-23.58686845
4.541581,51.905918,1871,96808.54884,435606.8322,24.86938113,-23.48420029
4.541438,51.90612,1872,96798.97008,435629.4194,24.53589,-23.64732369
4.541295,51.906324,1873,96789.39401,435652.2291,24.73987959,-23.44051162
4.541148,51.906531,1874,96779.54666,435675.3757,25.15590449,-23.71323661
4.540998,51.906743,1875,96769.49944,435699.0811,25.74829746,-23.63591827
4.540849,51.906955,1876,96759.52114,435722.7857,25.72076434,-23.49537412
4.540699,51.907168,1877,96749.47541,435746.6023,25.85023031,-23.53684523
4.540544,51.907387,1878,96739.09351,435771.0905,26.59972037,-23.64202045
4.540391,51.907604,1879,96728.84674,435795.3546,26.34067628,-23.56176895
4.540238,51.907821,1880,96718.60007,435819.6187,26.34065681,-23.561667
4.540085,51.908038,1881,96708.3535,435843.8828,26.34063735,-23.56156504
4.539929,51.908259,1882,96697.9058,435868.5944,26.83110547,-23.58567064
4.539772,51.908482,1883,96687.39199,435893.5293,27.06257472,-23.53058384
4.539614,51.908705,1884,96676.80947,435918.465,27.09010238,-23.66392623
4.539524,51.908833,1885,96670.78277,435932.7773,15.5304526,-23.50328356
4.539453,51.908932,1886,96666.02583,435943.8482,12.05031433,-23.92051361
4.539291,51.909159,1887,96655.1735,435969.2321,27.6082824,-23.81622379
4.539209,51.909275,1888,96649.68181,435982.2031,14.08648514,-23.61537686
4.539132,51.909385,1889,96644.5264,435994.5025,13.33704111,-23.4098317
4.538972,51.909614,1890,96633.8145,436020.1074,27.757083,-23.37061259
4.538868,51.909764,1891,96626.85332,436036.8786,18.15962123,-23.21040165
4.538648,51.910077,1893,96612.12231,436071.8768,37.974518,-23.4952537
4.538487,51.910305,1894,96601.34065,436097.3714,27.68238644,-23.59238672
4.538328,51.910532,1895,96590.69541,436122.7531,27.52543703,-23.42243573
4.538171,51.910756,1896,96580.18399,436147.7995,27.16441645,-23.43582559
4.538016,51.910976,1897,96569.8051,436172.3993,26.7013587,-23.54459094
4.537866,51.911194,1899,96559.76773,436196.7726,26.36086378,-23.05211011
4.537718,51.911411,1900,96549.86678,436221.033,26.20470532,-22.87038079
4.537568,51.911631,1901,96539.83221,436245.6289,26.56573143,-22.86397799
4.537418,51.911851,1902,96529.79775,436270.2247,26.56571268,-22.86387699
4.537321,51.911993,1903,96523.3085,436286.1004,17.15181514,-22.90232543
4.537126,51.912294,1905,96510.28345,436319.7438,36.07906544,-21.83380977
4.53698,51.912518,1906,96500.52971,436344.7815,26.87219211,-21.95406998
4.536833,51.912745,1907,96490.71117,436370.1538,27.2075601,-21.82556857
4.536687,51.912969,1908,96480.95763,436395.1916,26.87215627,-21.95386942
4.536543,51.913192,1909,96471.34049,436420.1165,26.71762852,-21.76924844
4.536398,51.913415,1910,96461.65465,436445.0422,26.74320725,-21.90605902
4.536309,51.913552,1911,96455.70975,436460.3553,16.42760329,-21.88802806
4.536256,51.913639,1912,96452.17661,436470.0768,10.34431358,-20.64364413
4.536117,51.913864,1913,96442.90638,436495.2202,26.79965804,-20.90938111
4.535978,51.91409,1914,96433.63754,436520.4749,26.90360961,-20.82471625
4.535836,51.914313,1916,96424.15849,436545.3983,26.66681018,-21.49415457
4.535694,51.914538,1917,96414.68215,436570.5442,26.8739725,-21.32021853
4.53561,51.914669,1918,96409.07374,436585.1858,15.67998023,-21.63038285
4.53556,51.914759,1919,96405.75109,436595.2387,10.58843801,-18.96086509
4.535434,51.914982,1920,96397.37311,436620.1493,26.28334513,-19.26025331
4.535316,51.915192,1921,96389.52866,436643.6071,24.73629676,-19.16166454
4.535202,51.915427,1924,96381.99208,436669.843,27.29868866,-16.69884737
4.5351,51.915645,1925,96375.25899,436694.178,25.25088711,-16.13749771
4.535002,51.915855,1926,96368.79072,436717.6198,24.31933418,-16.09742454
4.534928,51.916063,1928,96363.97104,436740.8197,23.6967621,-12.40777591
4.534856,51.916267,1929,96359.28378,436763.5729,23.23255399,-12.31211033
4.534801,51.916469,1931,96355.7635,436786.09,22.79204917,-9.557465603
4.534757,51.916676,1932,96353.00654,436809.1545,23.23013342,-7.488305607
4.534713,51.916885,1933,96350.25221,436832.4414,23.45078403,-7.417414618
4.534691,51.916987,1934,96348.8718,436843.8068,11.44961121,-7.597098491
4.534673,51.917093,1935,96347.77179,436855.6139,11.85901991,-5.994566641
4.53465,51.917234,1936,96346.37349,436871.3189,15.76808722,-5.759976416
4.534621,51.917488,1938,96344.70989,436899.6,28.33185859,-4.038501602
4.534611,51.917736,1940,96344.34559,436927.1984,27.6024919,-1.428341191
4.534603,51.917954,1941,96344.07972,436951.4575,24.26218713,-1.299961422
4.534607,51.918174,1943,96344.64201,436975.9295,24.48002218,0.644152023
4.53461,51.918285,1944,96344.99325,436988.276,12.3522284,0.957472095
4.534617,51.918395,1945,96345.61836,437000.5079,12.24871047,2.253453245
4.534629,51.918587,1946,96346.69444,437021.8584,21.37898282,2.213243898
4.53467,51.918829,1948,96349.83076,437048.7481,27.07368584,5.980674091
4.534706,51.919046,1949,96352.59047,437072.8605,24.27139326,5.857160214
4.534759,51.919265,1951,96356.52223,437097.1817,24.63854677,8.510981118
4.534813,51.919483,1952,96360.52145,437121.3909,24.53883257,8.70826467
4.534878,51.9197,1954,96365.27604,437145.4799,24.5553483,10.4933489
4.534949,51.919917,1956,96370.44333,437169.5641,24.63386982,11.43742067
4.535034,51.920129,1958,96376.56712,437193.0808,24.30246918,13.92399789
4.535124,51.920338,1959,96383.0309,437216.2597,24.0648175,14.91018358
4.535222,51.920544,1961,96390.04104,437239.0984,23.89185946,16.39173225
4.535296,51.920699,1962,96395.33365,437256.2826,17.98197711,16.44680747
4.53544,51.920953,1964,96405.57059,437284.4243,29.947686,19.31804768
4.535565,51.921152,1966,96414.42873,437306.4625,23.75334263,21.22596268
4.535692,51.921348,1967,96423.42045,437328.1654,23.49331414,21.83342653
4.535822,51.921554,1969,96432.6315,437350.9783,24.60391057,21.31584454
4.535951,51.921759,1970,96441.77238,437373.6808,24.47524503,21.26040254
4.536082,51.921966,1971,96451.05336,437396.6043,24.73255635,21.3704424
4.536222,51.92217,1973,96460.94944,437419.1867,24.65720802,22.99305578
4.536357,51.922365,1974,96470.48977,437440.772,23.6011081,23.17384527
4.53648,51.922542,1975,96479.18114,437460.3644,21.43504624,23.2517894
4.536596,51.922711,1976,96487.38052,437479.0724,20.42729462,22.9962906
4.536705,51.922879,1978,96495.09702,437497.6749,20.14069247,21.85870248
4.536807,51.923045,1979,96502.32936,437516.0605,19.758207,20.80274952
4.536906,51.923206,1980,96509.34878,437533.8922,19.16483876,20.81657976
4.537003,51.923363,1981,96516.22538,437551.2806,18.69994626,20.90707152
4.537098,51.923519,1983,96522.96305,437568.5593,18.54711144,20.6326034
4.53719,51.923672,1984,96529.49042,437585.5067,18.16214876,20.39427993
4.537281,51.923823,1985,96535.94636,437602.2325,17.92959023,20.43596732
4.53737,51.923971,1986,96542.26079,437618.626,17.56875768,20.39552922
4.537426,51.924063,1987,96546.23243,437628.8161,10.9374022,20.62372723
4.537541,51.924271,1989,96554.41323,437651.8639,24.45816049,18.87243788
4.537626,51.924425,1990,96560.4602,437668.9282,18.10523162,18.84266694
4.537713,51.924582,1991,96566.6486,437686.3247,18.46558485,18.91213018
4.537799,51.92474,1992,96572.76948,437703.8332,18.54881663,18.59964528
4.537883,51.924899,1994,96578.75404,437721.4546,18.61112086,18.08887701
4.537965,51.925058,1995,96584.601,437739.0777,18.56885644,17.68526445
4.538046,51.925216,1996,96590.37784,437756.5902,18.44197238,17.58659516
4.538126,51.925371,1997,96596.08196,437773.7699,18.1030194,17.6981946
4.538207,51.925528,1998,96601.85741,437791.1712,18.33592683,17.69153022
4.538289,51.925687,1999,96607.70422,437808.7943,18.5688343,17.68503087
4.538349,51.925852,2001,96612.04557,437827.1025,18.81713829,12.67069074
4.53841,51.926017,2002,96616.45567,437845.41,18.83234422,12.87484017
4.53847,51.926181,2003,96620.79565,437863.607,18.70859228,12.7453438
4.538529,51.926344,2004,96625.06553,437881.6935,18.58493731,12.61412533
4.53859,51.92651,2005,96629.47684,437900.1122,18.9408204,12.79970646
4.538633,51.926679,2007,96632.65396,437918.8791,19.03518008,8.939721457
4.538672,51.926852,2008,96635.56112,437938.0943,19.43506914,7.934412827
4.538713,51.927028,2009,96638.60973,437957.6416,19.78486756,8.195553392
4.538754,51.927207,2010,96641.66221,437977.5226,20.11531178,8.059985867
4.538775,51.927388,2012,96643.34166,437997.6422,20.19088375,4.102771207
4.538791,51.92757,2013,96644.6785,438017.8771,20.28029518,3.110996314
4.538808,51.927756,2014,96646.08931,438038.5562,20.72848461,3.234078681
4.53882,51.927899,2015,96647.10037,438054.4555,15.93243334,2.969824701
4.538828,51.928137,2017,96647.95969,438080.9268,26.48702177,1.190482467
4.538834,51.928333,2018,96648.62689,438102.7272,21.81203906,1.084211244
4.538819,51.928532,2020,96647.85365,438124.8783,22.16596077,-2.668042528
4.538801,51.92873,2021,96646.87279,438146.9205,22.06543378,-3.216750541
4.538777,51.928924,2023,96645.47407,438168.5225,21.6486426,-4.37350568
4.538751,51.929114,2024,96643.93262,438189.6811,21.21605579,-4.835594303
4.538712,51.929299,2026,96641.49059,438210.2939,20.75828643,-7.425285101
4.538668,51.929481,2027,96638.70081,438230.5769,20.47533846,-8.500370512
4.538623,51.929663,2028,96635.84227,438250.8608,20.48561783,-8.690608304
4.538585,51.92982,2029,96633.43271,438268.3578,17.66323716,-8.510006908
4.538519,51.930023,2031,96629.15721,438290.9948,23.03872116,-11.36458834
4.538459,51.930206,2032,96625.26841,438311.4019,20.7757317,-11.45798959
4.538397,51.930393,2033,96621.2473,438332.2557,21.23930197,-11.58315603
4.538365,51.930492,2034,96619.17513,438343.2953,11.2330983,-11.30008512
4.538333,51.930586,2035,96617.09647,438353.7786,10.68810811,-11.88444956
4.538266,51.930784,2036,96612.74585,438375.8602,22.50753651,-11.81513079
4.538197,51.930988,2037,96608.26552,438398.6109,23.1891528,-11.81003739
4.538126,51.931196,2038,96603.65288,438421.8082,23.65298755,-11.91551277
4.538091,51.9313,2039,96601.38097,438433.4064,11.81943944,-11.75236222
4.538048,51.931409,2040,96598.56537,438445.5674,12.48343609,-13.70525419
4.537963,51.931627,2041,96593.003,438469.8885,24.95066076,-13.5517362
4.537876,51.93185,2042,96587.30965,438494.7674,25.52373115,-13.55924503
4.537787,51.932077,2043,96581.484,438520.093,25.98865308,-13.62396112
4.537704,51.932288,2044,96576.05025,438543.6337,24.16128003,-13.66719504
4.537604,51.932541,2046,96569.50205,438571.8607,28.97842403,-13.73037329
4.537514,51.93277,2047,96563.61043,438597.4096,26.22110967,-13.65528682
4.537423,51.933001,2048,96557.6527,438623.1818,26.45358675,-13.68619379
4.537351,51.933182,2049,96552.93664,438643.3762,20.73909211,-13.81481778
4.53725,51.933456,2051,96546.34726,438673.9403,31.26834342,-12.83627924
4.537155,51.933681,2053,96540.10684,438699.0482,25.87351425,-14.62775566
4.53706,51.933906,2055,96533.86648,438724.1562,25.87350693,-14.6276851
4.536966,51.934129,2056,96527.69235,438749.0408,25.64081319,-14.60448277
4.536872,51.934353,2057,96521.51959,438774.0368,25.74849235,-14.54198422
4.536777,51.934577,2058,96515.27812,438799.0335,25.76584065,-14.6899574
4.536681,51.934804,2059,96508.97186,438824.3648,26.10616806,-14.6501232
4.536585,51.935033,2060,96502.66826,438849.9186,26.32151808,-14.52753922
4.536489,51.935261,2061,96496.36344,438875.3612,26.21381684,-14.5884723
4.536392,51.935489,2062,96489.98991,438900.8046,26.23121692,-14.73378394
4.536296,51.935717,2063,96483.68522,438926.2471,26.21380189,-14.58832963
4.536201,51.935943,2064,96477.44676,438951.4664,25.98111584,-14.56508301
4.536105,51.93617,2065,96471.1409,438976.7978,26.10612305,-14.6496942
4.536013,51.936388,2066,96465.09845,439001.1247,25.0677033,-14.62014672
4.535921,51.936605,2067,96459.05475,439025.3403,24.96004883,-14.68454671
4.535831,51.93682,2068,96453.14604,439049.3318,24.71002894,-14.50675909
4.535777,51.936947,2069,96449.59824,439063.5043,14.610683,-14.72531664
4.535739,51.937036,2070,96447.10117,439073.4362,10.2417395,-14.78388897
4.535646,51.937252,2071,96440.98759,439097.5415,24.87001075,-14.90259013
4.535552,51.937469,2072,96434.80661,439121.7587,24.995243,-14.98927298
4.53546,51.937684,2073,96428.76061,439145.7519,24.74481506,-14.81482267
4.535373,51.937885,2074,96423.04024,439168.1836,23.15103366,-14.97777479
4.535282,51.93811,2076,96417.07617,439193.2885,25.80527815,-14.03536271
4.535196,51.938325,2077,96411.44293,439217.2768,24.6425157,-13.88706478
4.535109,51.93854,2078,96405.74099,439241.266,24.65910605,-14.04212281
4.535022,51.938757,2079,96400.04172,439265.4777,24.87504114,-13.91769054
4.534935,51.938972,2080,96394.33989,439289.4669,24.65909382,-14.04199228
4.53485,51.939183,2081,96388.77043,439313.0095,24.19396343,-13.98166964
4.534766,51.939392,2082,96383.26717,439336.3287,23.96140588,-13.95060016
4.534682,51.9396,2083,96377.76266,439359.5368,23.85343102,-14.01497002
4.534599,51.939807,2084,96372.32567,439382.6327,23.72885017,-13.91886145
4.534516,51.940013,2085,96366.88742,439405.6175,23.62086066,-13.98372134
4.534433,51.940219,2086,96361.44922,439428.6022,23.62085512,-13.98365933
4.534348,51.940429,2087,96355.87878,439452.0336,24.08597424,-14.04524278
4.534262,51.940643,2088,96350.24485,439475.9108,24.53445197,-13.94873289
4.534175,51.940861,2089,96344.54745,439500.2338,24.98299657,-13.85568556
4.534086,51.941081,2090,96338.7152,439524.7809,25.23211212,-14.03783199
4.533995,51.941305,2091,96332.75072,439549.7747,25.69725279,-14.0945593
4.533896,51.941533,2093,96326.24146,439575.2199,26.26632585,-15.02202485
4.533796,51.941764,2094,96319.66743,439600.9997,26.6065408,-14.9786665
4.533694,51.941997,2095,96312.95857,439627.0037,26.85715649,-15.13932958
4.533619,51.942169,2096,96308.02652,439646.1995,19.82056956,-15.08245002
4.533497,51.94246,2098,96300.01845,439678.6722,33.44771216,-14.5262197
4.533392,51.942719,2100,96293.13753,439707.5711,29.70874098,-14.0659929
4.533291,51.942966,2101,96286.51602,439735.1318,28.34677886,-14.18252283
4.533189,51.943216,2102,96279.82976,439763.027,28.68724749,-14.15225759
4.533086,51.943471,2103,96273.08136,439791.4794,29.24358062,-14.01631581
4.532981,51.943728,2104,96266.19815,439820.1558,29.49289548,-14.1707545
4.532877,51.943983,2105,96259.38115,439848.609,29.26029392,-14.14680159
4.532833,51.944092,2106,96256.49853,439860.7709,12.49973024,-14.00773483
4.532787,51.944237,2107,96253.52549,439876.9396,16.44076523,-11.09255685
4.532706,51.944488,2108,96248.28476,439904.9292,28.47783491,-11.27881821
4.532627,51.944735,2109,96243.17637,439932.4721,28.01450348,-11.18095069
4.532549,51.944977,2110,96238.13024,439959.458,27.45542285,-11.26524193
4.532474,51.945213,2111,96233.28259,439985.774,26.76048127,-11.11125084
4.532411,51.945408,2112,96229.20636,440007.519,22.12516493,-11.29111494
4.532337,51.945671,2114,96224.46289,440036.8379,29.70213452,-9.864092955
4.532275,51.945891,2115,96220.48821,440061.3634,24.84705449,-9.879488609
4.532223,51.946108,2117,96217.19717,440085.547,24.40810525,-8.423572261
4.532174,51.946325,2118,96214.11241,440109.7282,24.37873961,-7.943948855
4.532125,51.946541,2119,96211.02638,440133.7982,24.26854452,-7.980215533
4.532088,51.946702,2120,96208.69338,440151.7396,18.09363428,-8.083009481
4.532037,51.946972,2122,96205.54061,440181.8187,30.24588638,-6.657860702
4.532009,51.947119,2123,96203.80807,440198.1953,16.46907218,-6.713278687
4.531972,51.947404,2125,96201.63749,440229.9319,31.81279799,-4.586830688
4.531947,51.947593,2126,96200.16623,440250.9787,21.09947887,-4.673012156
4.531922,51.947845,2128,96198.77747,440279.0342,28.09176369,-3.508140674
4.531901,51.948066,2129,96197.62314,440303.6378,24.63222302,-3.360525449
4.531865,51.948283,2131,96195.43236,440327.8085,24.27134908,-5.85335222
4.531824,51.948498,2132,96192.89526,440351.7607,24.08779707,-6.720807612
4.531792,51.948713,2134,96190.9769,440375.7057,24.02323839,-5.25489058
4.531764,51.948925,2135,96189.32962,440399.3137,23.66690409,-4.665851049
4.531741,51.949106,2136,96187.9855,440419.4688,20.2012077,-4.489805109
4.531659,51.949339,2138,96182.65346,440445.4567,26.53103552,-12.26913598
4.531555,51.949525,2140,96175.74751,440466.2337,21.89603248,-19.06060029
4.531484,51.949642,2141,96171.01982,440479.3076,13.90334024,-20.55525316
4.531269,51.949841,2143,96156.50025,440501.6207,26.62302101,-33.7275177
4.531088,51.94999,2145,96144.2526,440518.3437,20.72971003,-36.89319474
4.530878,51.950122,2147,96129.98915,440533.199,20.5956556,-44.51061389
4.530715,51.950223,2148,96118.91614,440544.5675,15.87091956,-44.92088845
4.530402,51.950372,2150,96097.59443,440561.3976,27.16549801,-52.38976638
4.530254,51.950442,2151,96087.51206,440569.3052,12.81426423,-52.56856122
4.529885,51.950577,2153,96062.3225,440584.6234,29.48342995,-59.37122519
4.529677,51.950644,2155,96048.11163,440592.2459,16.12718295,-62.46728841
4.529439,51.950699,2157,96031.82272,440598.5579,17.47022169,-69.49482124
4.529237,51.950739,2159,96017.98894,440603.1719,14.58389889,-72.23116461
4.529007,51.950772,2160,96002.22115,440607.0299,16.23396361,-76.92765549
4.528695,51.950812,2162,95980.82558,440611.7333,21.90787371,-78.27846116
4.528379,51.950845,2164,95959.14586,440615.6613,22.03411303,-80.4072851
4.52806,51.950857,2166,95937.23233,440617.2555,21.97287648,-86.51611055
