t,lon_gps,lat_gps,alt,time,duration_local,speed_haversine,distance_gps,bearing_gps,speed_geod,x_gps,y_gps,road_index,lon_road,lat_road,order,x_road,y_road,distance_road,bearing_road,offset,section,road type
742.6401226198795,4.43440596,51.93473178,39.371,2021-10-21 09:18:41+00:00,751.0,21.60562335562328,21.640360205413103,142.04218332218986,21.640360205413103,89475.59935822501,438903.5928900726,428.0,4.434387,51.934722,873.0,89474.28125,438902.522,22.49307403,25920860.5051442,-1.6982556405526412,A,straight
743.6401226198795,4.43459167,51.93457961,39.285,2021-10-21 09:18:42+00:00,752.0,21.175631008114216,21.20882828746928,142.9695958495919,21.20882828746928,89488.14832505863,438886.4965636968,429.0,4.434583,51.934575,874.0,89487.54538,438885.9915,21.19542523,25920860.505053498,-0.7865066972347607,A,straight
744.6401226198795,4.43477279,51.93442959,39.109,2021-10-21 09:18:43+00:00,753.0,20.79570041174504,20.82803672420181,143.26647321221412,20.82803672420181,89500.38486713113,438869.64359372336,430.0,4.434776,51.934431,875.0,89500.60767,438869.7976,20.80670373,25920860.3588098,0.2698229958099979,A,straight
745.6401226198795,4.4349498,51.93428001,39.039,2021-10-21 09:18:44+00:00,754.0,20.58916764195957,20.620700355588035,143.81450433105374,20.620700355588035,89512.33949559196,438852.8433078963,431.0,4.434912,51.934329,876.0,89509.81146,438858.3275,14.70706486,25920860.5049079,1.5371805087530157,A,straight
746.6401226198795,4.43513046,51.93413567,39.281,2021-10-21 09:18:45+00:00,755.0,20.27333906242085,20.30573122557,142.27122404189475,20.30573122557,89524.55284888519,438836.6227125913,432.0,4.435145,51.934143,878.0,89525.56343,438837.4251,26.17474888,25920862.2477423,1.290292007162846,A,straight
747.6401226198795,4.43530497,51.93399264,39.534,2021-10-21 09:18:46+00:00,756.0,19.90195129381308,19.933144458392885,142.97640679643095,19.933144458392885,89536.34526215302,438820.5534249304,433.0,4.435322,51.934001,879.0,89537.52858,438821.4681,19.94582836,25920862.3853991,1.4956156826635143,A,straight
748.6401226198795,4.43547792,51.93385218,39.849,2021-10-21 09:18:47+00:00,757.0,19.609500756780715,19.640448249222533,142.72391378927088,19.640448249222533,89548.03421670615,438804.7714830148,434.0,4.435497,51.933861,880.0,89549.35918,438805.7355,19.68563612,25920862.3071428,1.637870500691217,A,straight
749.6401226198795,4.43564644,51.93371448,40.147,2021-10-21 09:18:48+00:00,758.0,19.18151847920102,19.21165122190889,142.89220662930458,19.21165122190889,89559.42261800701,438789.3006078771,435.0,4.435668,51.933725,881.0,89560.92061,438790.4515,19.16534192,25920862.1443521,1.889026395819076,A,straight
750.6401226198795,4.43581631,51.93357552,40.419,2021-10-21 09:18:49+00:00,759.0,19.34913077514617,19.379500637281208,142.9232594564632,19.379500637281208,89570.90209471318,438773.688368931,436.0,4.43584,51.933587,882.0,89572.54797,438774.9442,19.3834487,25920862.3874112,2.0702471170985066,A,straight
751.6401226198795,4.43598769,51.93343477,40.8,2021-10-21 09:18:50+00:00,760.0,19.57044666706379,19.60107212505927,143.03195224797517,19.60107212505927,89582.48288009048,438757.87566032127,437.0,4.435939,51.933508,883.0,89579.24112,438766.0663,11.11888001,25920862.2368211,2.453171316214073,A,straight
752.6401226198795,4.43615549,51.93329037,41.084,2021-10-21 09:18:51+00:00,761.0,19.75257800510441,19.782411907439577,144.30912754108854,19.782411907439577,89593.81222888577,438741.6601387611,438.0,4.436176,51.933299,885.0,89595.23527,438742.6018,28.39884009,25920864.9705268,1.7057784340765734,A,straight
753.6401226198795,4.436324,51.93314466,41.513,2021-10-21 09:18:52+00:00,762.0,19.899411392271745,19.929356901957053,144.4394913801694,19.929356901957053,89605.18857235019,438725.2982671929,439.0,4.436342,51.933152,886.0,89606.43712,438726.0986,19.9469775,25920865.08268509,1.481888227717439,A,straight
754.6401226198795,4.43649018,51.93299583,41.802,2021-10-21 09:18:53+00:00,763.0,20.09189334706107,20.121329045825902,145.3855610713771,20.121329045825902,89616.40021532626,438708.5914185308,440.0,4.43651,51.933004,887.0,89617.77514,438709.4825,20.1170333,25920864.942727298,1.6373162032658528,A,straight
755.6401226198795,4.43665621,51.93284881,42.248,2021-10-21 09:18:54+00:00,764.0,19.920588573947125,19.950026658058675,145.08130139959752,19.950026658058675,89627.60425267776,438692.0860929733,441.0,4.436732,51.932808,888.0,89632.75701,438687.4778,26.62230395,25920865.00155089,1.5778656119253611,B,curve
756.6391226198796,4.436819,51.93270321,42.724,2021-10-21 09:18:54.999000+00:00,764.999,19.683994835028454,19.6931487830788,145.34972355808884,19.712861644723056,89638.58761318201,438675.7416819901,442.0,4.436869,51.932695,890.0,89642.01422,438674.7834,15.71224238,25920863.1499426,2.1672935299624974,B,curve
757.6391226198796,4.43697428,51.93255522,43.086,2021-10-21 09:18:55.999000+00:00,765.999,19.599316710006622,19.626697087918053,147.03175312356356,19.626697087918053,89649.0510983654,438659.13816146,443.0,4.43699,51.932561,891.0,89650.14059,438659.7671,17.07518475,25920870.829872,1.2578657501877128,B,curve
758.6391226198796,4.43711573,51.93240275,43.457,2021-10-21 09:18:56.999000+00:00,766.999,19.53167871823111,19.55653315274616,150.1660871044286,19.55653315274616,89658.55702955958,438642.0486979141,444.0,4.437127,51.932407,893.0,89659.33826,438642.5114,19.55507547,25920871.1922323,0.907509821422257,B,curve
759.6391226198796,4.43723748,51.93224618,43.753,2021-10-21 09:18:57.999000+00:00,767.999,19.307511861149,19.32912697833736,154.32659527037112,19.32912697833736,89666.7022627824,438624.5208378098,445.0,4.437227,51.932293,894.0,89666.04962,438629.739,14.42917905,25920871.5309518,1.9136923431486648,B,curve
760.6391226198796,4.43733922,51.93208426,44.114,2021-10-21 09:18:58.999000+00:00,768.999,19.30871151682307,19.327532578419422,158.7727805070901,19.327532578419422,89673.46364921806,438606.4157906948,446.0,4.437342,51.93212,896.0,89673.7068,438610.3894,20.81085281,25920877.6609953,1.7352155432422374,B,curve
761.6391226198796,4.43741236,51.93191964,44.605,2021-10-21 09:18:59.999000+00:00,769.999,18.979368330920348,18.994911064290385,164.64219682347877,18.994911064290385,89678.25427636137,438588.0360840122,448.0,4.437439,51.931868,900.0,89680.01129,438582.2672,14.76387088,25920888.4437839,0.5657200701939914,B,curve
762.6391226198796,4.43744666,51.93175304,44.972,2021-10-21 09:19:00.999000+00:00,770.999,18.673748407617747,18.686454270275327,172.74683110493058,18.686454270275327,89680.37094046577,438569.4710154302,449.0,4.437455,51.931753,901.0,89680.94444,438569.4591,12.84283574,25920895.0842251,0.5703690065096501,B,curve
763.6391226198796,4.43743936,51.93158769,45.439,2021-10-21 09:19:01.999000+00:00,771.999,18.39289232891626,18.404692665908737,-178.43667322211854,18.404692665908737,89679.62849561404,438551.0823994026,450.0,4.437455,51.931588,903.0,89680.70455,438551.1028,18.35889902,25920900.0,1.076054385950932,B,curve
764.6391226198796,4.43739076,51.93142706,45.808,2021-10-21 09:19:02.999000+00:00,772.999,18.169404965981297,18.18259566899875,-169.40597533951603,18.18259566899875,89676.05258749708,438533.25600467104,451.0,4.437415,51.931427,905.0,89677.71956,438533.2275,18.12388404,25920548.7316072,1.65197996367971,B,curve
765.6391226198796,4.43730496,51.93127384,45.995,2021-10-21 09:19:03.999000+00:00,773.999,18.02430949190852,18.040766625532125,-160.90560765990952,18.040766625532125,89669.92906834534,438516.2874139128,452.0,4.437349,51.93129,907.0,89672.98134,438518.0456,15.90507494,25920556.5841773,2.423473535901808,B,curve
766.6391226198796,4.4371878,51.93112935,45.964,2021-10-21 09:19:04.999000+00:00,774.999,17.962790641744423,17.9834996246912,-153.37725427817657,17.9834996246912,89661.66147125393,438500.3182358775,453.0,4.437263,51.931165,909.0,89666.88507,438504.2167,15.11393446,25920563.040693,3.281097607103833,B,curve
767.6391226198796,4.43703924,51.93099331,45.962,2021-10-21 09:19:05.999000+00:00,775.999,18.23667145055833,18.26293508521772,-145.9773559321099,18.26293508521772,89651.24662195203,438485.3173670876,454.0,4.437125,51.931027,911.0,89657.19364,438488.9883,18.05179786,25920571.7239422,3.128206610215241,C,straight
768.6391226198796,4.436854,51.93087052,46.126,2021-10-21 09:19:06.999000+00:00,776.999,18.647566122852822,18.68168756165375,-136.99738981958618,18.68168756165375,89638.32836412758,438471.82356902206,456.0,4.436876,51.930857,914.0,89639.82172,438470.2997,10.01545873,25920585.5815324,2.133609278185351,C,straight
769.6391226198796,4.43664233,51.9307634,45.87,2021-10-21 09:19:07.999000+00:00,777.999,18.77507164491948,18.81585836097596,-129.30469099826368,18.81585836097596,89623.6151429296,438460.0968653018,457.0,4.436666,51.930745,916.0,89625.21625,438458.0286,19.07729401,25920589.2147635,2.6118987933009583,C,straight
770.6391226198796,4.4364249,51.93065501,45.52,2021-10-21 09:19:08.999000+00:00,778.999,19.17048904540796,19.212489555503925,-128.8822588032165,19.212489555503925,89608.50386547945,438448.23410001775,458.0,4.436435,51.930646,918.0,89609.18537,438447.2227,19.33394555,25920595.2679381,1.219474216181064,C,straight
771.6391226198796,4.43618347,51.93055291,44.787,2021-10-21 09:19:09.999000+00:00,779.999,20.07261815751729,20.120472130887567,-124.37526444094884,20.120472130887567,89591.75109093313,438437.0927417151,459.0,4.436192,51.930545,919.0,89592.32622,438436.2051,20.14115298,25920596.085563,1.057524455409978,C,straight
772.6391226198796,4.43593273,51.93045151,43.856,2021-10-21 09:19:10.999000+00:00,780.999,20.559448688106755,20.60947145851705,-123.19122049616432,20.60947145851705,89574.35897099829,438426.0376954579,460.0,4.435944,51.930441,920.0,89575.11875,438424.8583,20.61301517,25920595.8490353,1.4025432499575738,C,straight
773.6391226198796,4.43567274,51.93034672,43.033,2021-10-21 09:19:11.999000+00:00,781.999,21.296574707553624,21.34846741902416,-123.10350966466908,21.34846741902416,89556.32567112704,438414.6139018002,461.0,4.435687,51.930334,921.0,89557.28787,438413.186,21.31286382,25920596.040745,1.7218391384820182,C,straight
774.6391226198796,4.43540798,51.93024054,42.387,2021-10-21 09:19:12.999000+00:00,782.999,21.65499175743277,21.70787390070257,-122.9724300931668,21.70787390070257,89537.96220777209,438403.0398321728,462.0,4.435426,51.930224,922.0,89539.17743,438401.1835,21.72791855,25920595.7160137,2.218333930151376,C,straight
775.6391226198796,4.43513836,51.93012617,41.627,2021-10-21 09:19:13.999000+00:00,783.999,22.43843516009309,22.49185223535717,-124.45653809225678,22.49185223535717,89519.25247669041,438390.5590720959,463.0,4.435269,51.930159,923.0,89528.28507,438394.0937,12.99727022,25920596.18962489,2.089286358437432,C,straight
776.6391226198796,4.43486159,51.93000772,40.91,2021-10-21 09:19:14.999000+00:00,784.999,23.0997016471775,23.154462797550487,-124.69416963766758,23.154462797550487,89500.0449620492,438377.6309262886,464.0,4.43488,51.929992,925.0,89501.28819,438375.8655,32.57645396,25920595.2224219,2.1592000808414444,C,straight
777.6391226198796,4.43458687,51.92988298,40.568,2021-10-21 09:19:15.999000+00:00,785.999,23.392230055934053,23.44609654792848,-126.29663359259318,23.44609654792848,89480.96916459533,438364.001244332,465.0,4.4346,51.929871,926.0,89481.85471,438362.6566,23.49892327,25920595.0454601,1.6094320108718383,C,straight
778.6391226198796,4.43431514,51.92975972,40.478,2021-10-21 09:19:16.999000+00:00,786.999,23.129610388810576,23.18289874150961,-126.2694413718096,23.18289874150961,89462.10106051761,438350.5335884976,466.0,4.434324,51.929752,927.0,89462.69915,438349.6667,23.14597611,25920595.1068041,1.0531752980480862,C,straight
779.6391226198796,4.43405098,51.92963539,40.421,2021-10-21 09:19:17.999000+00:00,787.999,22.78562552450397,22.83712871952817,-127.28308356745644,22.83712871952817,89443.7519251273,438336.9401380303,467.0,4.434059,51.929629,929.0,89444.29418,438336.222,22.79397347,25920593.1008669,0.8998647211785529,C,straight
780.6391226198796,4.43379148,51.92951455,40.648,2021-10-21 09:19:18.999000+00:00,788.999,22.296517440566923,22.34719788131937,-126.9886811694987,22.34719788131937,89425.7282789521,438323.730812165,468.0,4.4338,51.929508,930.0,89426.30469,438322.9944,22.33046686,25920592.9217434,0.9350402965703334,C,straight
781.6391226198796,4.43353961,51.92939786,40.762,2021-10-21 09:19:19.999000+00:00,789.999,21.60103730832331,21.65026723706608,-126.8482023126931,21.65026723706608,89408.23535697033,438310.9763518293,469.0,4.433549,51.92939,931.0,89408.86969,438310.0935,21.69032833,25920592.7488904,1.086709222709987,C,straight
782.6391226198796,4.4332862,51.92928174,41.012,2021-10-21 09:19:20.999000+00:00,790.999,21.64772198825657,21.6973386116194,-126.54635676461017,21.6973386116194,89390.63726268912,438298.2867552145,470.0,4.433298,51.929272,933.0,89391.4346,438297.1925,21.69036421,25920592.7489634,1.3536523220151488,C,straight
783.6391226198796,4.43303411,51.92917033,41.385,2021-10-21 09:19:21.999000+00:00,791.999,21.265886730076083,21.31552241873296,-125.55987948608885,21.31552241873296,89373.13674341499,438286.1200151914,471.0,4.433051,51.929156,934.0,89374.27745,438284.5106,21.33668884,25920592.77746,1.9715920374043807,C,straight
784.6391226198796,4.43279235,51.92905576,41.885,2021-10-21 09:19:22.999000+00:00,792.999,20.90657031438206,20.953654082078003,-127.47223310731916,20.953654082078003,89356.3419835266,438273.5924564919,472.0,4.432809,51.929042,935.0,89357.46701,438272.0466,20.92826308,25920592.693074,1.911435765443089,C,straight
785.6391226198796,4.43254931,51.92894833,42.524,2021-10-21 09:19:23.999000+00:00,793.999,20.503781629483044,20.551633901946243,-125.56469443984328,20.551633901946243,89339.46953954436,438261.860434278,473.0,4.432571,51.928931,936.0,89340.93598,438259.9129,20.50737227,25920592.969016,2.437895082884886,C,straight
786.6391226198796,4.43230438,51.92884363,43.037,2021-10-21 09:19:24.999000+00:00,794.999,20.4348230064468,20.48329207860825,-124.66191400434766,20.48329207860825,89322.47101857414,438250.4338888654,474.0,4.432334,51.928819,937.0,89324.47219,438247.667,20.51991437,25920592.6053936,3.4135286739658577,C,straight
787.6391226198796,4.4320569,51.92874361,43.452,2021-10-21 09:19:25.999000+00:00,795.999,20.288926555802888,20.33830226435142,-123.17404664771776,20.33830226435142,89305.30388111925,438239.53035525954,475.0,4.4321,51.928709,938.0,89308.21757,438235.641,20.22091982,25920592.7513069,4.859573732522611,C,straight
788.6391226198796,4.43181454,51.92864529,43.666,2021-10-21 09:19:26.999000+00:00,796.999,19.89174671677304,19.940074936515657,-123.27280737098832,19.940074936515657,89288.49129377701,438228.8113758821,476.0,4.431919,51.928624,939.0,89295.64462,438226.3484,15.63523498,25920592.7790869,6.288264456803791,C,straight
789.6391226198796,4.4315738,51.92854582,43.928,2021-10-21 09:19:27.999000+00:00,797.999,19.86996892191497,19.9178475401723,-123.75635928028528,19.9178475401723,89271.78837099465,438217.9630505267,477.0,4.43162,51.928502,941.0,89274.90178,438213.0463,24.64312418,25920596.5753664,5.818563671751081,C,straight
790.6391226198796,4.43132872,51.9284474,44.112,2021-10-21 09:19:28.999000+00:00,798.999,20.05394584314655,20.102886820587308,-123.0066403411388,20.102886820587308,89254.78841775825,438207.2355191734,478.0,4.431376,51.928403,942.0,89257.97525,438202.2533,20.07597721,25920596.7234359,5.913847942262818,C,straight
791.6391226198796,4.43108362,51.92834792,44.506,2021-10-21 09:19:29.999000+00:00,799.999,20.119686688449324,20.16855770645965,-123.28543393263898,20.16855770645965,89237.785464289,438196.3901387975,479.0,4.431131,51.928304,943.0,89240.97987,438191.4612,20.13355196,25920596.8309017,5.873512313852926,C,straight
792.6391226198796,4.43084182,51.92824966,44.755,2021-10-21 09:19:30.999000+00:00,800.999,19.856129683130057,19.904334274846445,-123.31734216992136,19.904334274846445,89221.01118941707,438185.677554096,480.0,4.43089,51.928205,945.0,89224.25952,438180.6655,19.90383452,25920596.3976094,5.972242166412569,C,straight
793.6391226198796,4.43059502,51.92814882,44.785,2021-10-21 09:19:31.999000+00:00,801.999,20.30035416237634,20.34951705722768,-123.4607825339984,20.34951705722768,89203.88917485061,438174.6825276524,481.0,4.430643,51.928104,946.0,89207.12351,438169.6529,20.37082557,25920596.5188058,5.979309979615029,C,straight
794.6391226198796,4.43034508,51.92804683,45.137,2021-10-21 09:19:32.999000+00:00,802.999,20.55050159842296,20.60029923952899,-123.42639124880188,20.60029923952899,89186.54943716282,438163.5624658924,482.0,4.430394,51.928002,947.0,89189.8484,438158.5308,20.54699345,25920596.4717196,6.016640785141792,C,straight
795.6391226198796,4.4300927,51.92794173,45.118,2021-10-21 09:19:33.999000+00:00,803.999,20.881817913020537,20.93195387775125,-123.9637709262409,20.93195387775125,89169.0372466726,438152.0986874506,483.0,4.430158,51.927905,948.0,89173.47465,438147.9533,19.49430428,25920596.3830929,5.908816207530208,C,straight
796.6391226198796,4.42983507,51.92783703,45.145,2021-10-21 09:19:34.999000+00:00,804.999,21.15663134460081,21.20799100121912,-123.31889844945292,21.20799100121912,89151.16447538366,438140.6842267996,484.0,4.429883,51.927793,950.0,89154.3965,438135.7425,22.65262984,25920596.624483,5.904766256683279,C,straight
797.6391226198796,4.42957125,51.92773181,45.412,2021-10-21 09:19:35.999000+00:00,805.999,21.543680152284416,21.596414027567185,-122.82657569404824,21.596414027567185,89132.8651208072,438129.2175899296,485.0,4.429621,51.927686,951.0,89136.2197,438124.0762,21.59986126,25920596.551945902,6.138882587823815,C,straight
798.6391226198796,4.42930366,51.92762468,45.67,2021-10-21 09:19:36.999000+00:00,806.999,21.876151286639374,21.92961004951851,-122.92578980147552,21.92961004951851,89114.30358558417,438117.5419505011,486.0,4.429356,51.927577,953.0,89117.83355,438112.1901,21.89485975,25920596.3637738,6.411107569654679,C,straight
799.6391226198796,4.4290357,51.92751335,45.613,2021-10-21 09:19:37.999000+00:00,807.999,22.154998293073746,22.208246961701143,-123.90207055667562,22.208246961701143,89095.7103548038,438105.39946635626,487.0,4.429125,51.927482,954.0,89101.80633,438101.8308,19.08480757,25920596.3680186,6.347609988583227,C,straight
800.6391226198796,4.42876602,51.92739776,45.658,2021-10-21 09:19:38.999000+00:00,808.999,22.51989966301597,22.57324399937046,-124.73308421083888,22.57324399937046,89076.99248339976,438092.784687391,488.0,4.428813,51.927354,956.0,89080.15952,438087.8738,25.75773535,25920596.4323469,5.843037802774908,C,straight
801.6391226198796,4.42849453,51.92727902,45.682,2021-10-21 09:19:39.999000+00:00,809.999,22.82278962079885,22.876328593559244,-125.27675946363392,22.876328593559244,89058.1454040857,438079.821183878,489.0,4.428535,51.927241,957.0,89060.8731,438075.5548,22.88637637,25920596.6764076,5.063416178927089,C,straight
802.6391226198796,4.42822054,51.92715746,45.713,2021-10-21 09:19:40.999000+00:00,810.999,23.14459017863695,23.19850411458072,-125.6640373470147,23.19850411458072,89039.12213862388,438066.5462959135,490.0,4.428254,51.927126,958.0,89041.37732,438063.016,23.18121943,25920596.4971047,4.188578281673312,C,straight
803.6391226198796,4.42794132,51.92703722,45.838,2021-10-21 09:19:41.999000+00:00,811.999,23.35232975289224,23.407522178358786,-124.8584240405253,23.407522178358786,89019.7409930792,438053.4230778154,491.0,4.42797,51.92701,959.0,89021.67362,438050.3688,23.41476885,25920596.5488825,3.613669214493481,C,straight
804.6391226198796,4.42765496,51.92691919,45.769,2021-10-21 09:19:42.999000+00:00,812.999,23.61799533861369,23.674965957804048,-123.69057619936008,23.674965957804048,88999.87190423204,438040.55228048784,492.0,4.427683,51.926893,960.0,89001.76202,438037.6132,23.64833827,25920596.599639498,3.4941571405812515,C,straight
805.6391226198796,4.42736156,51.92680091,45.853,2021-10-21 09:19:43.999000+00:00,813.999,24.036075888757928,24.09463290652127,-123.10673104593924,24.09463290652127,88979.51813467215,438027.6601445736,493.0,4.427391,51.926774,962.0,88981.50348,438024.6397,24.05802674,25920596.60819,3.614506775189432,C,straight
806.6391226198796,4.42706453,51.92668179,45.777,2021-10-21 09:19:44.999000+00:00,814.999,24.2956401010596,24.35496535896771,-122.9699761070172,24.35496535896771,88958.91335332705,438014.6779400596,494.0,4.427096,51.926653,963.0,88961.03555,438011.4465,24.3529555,25920596.4383496,3.865953709902204,C,straight
807.6391226198796,4.4267608,51.92656306,45.579,2021-10-21 09:19:45.999000+00:00,815.999,24.6588539868456,24.719734437588635,-122.30415579950564,24.719734437588635,88937.84820995686,438001.74529770087,495.0,4.426796,51.92653,964.0,88940.22067,437998.0354,24.76263666,25920596.449331906,4.403016560108322,C,straight
808.6391226198796,4.42645036,51.9264442,45.499,2021-10-21 09:19:46.999000+00:00,816.999,25.05634428636179,25.118746218981503,-121.76929401532443,25.118746218981503,88916.32124893805,437988.8043825498,496.0,4.426491,51.926406,966.0,88919.06031,437984.5177,25.11101527,25920596.6715653,5.086615386589218,C,straight
809.6391226198796,4.42613448,51.9263261,45.524,2021-10-21 09:19:47.999000+00:00,817.999,25.330151591252505,25.39384888724036,-121.16245150545409,25.39384888724036,88894.42112725446,437975.9530576508,497.0,4.426182,51.926282,967.0,88897.62471,437971.0037,25.34142228,25920597.013464,5.8956787270045306,C,straight
810.6391226198796,4.42582182,51.92620636,45.472,2021-10-21 09:19:48.999000+00:00,818.999,25.23738270029825,25.30022859476724,-121.77558683561416,25.30022859476724,88872.73995310719,437962.9164492032,498.0,4.425874,51.926157,968.0,88876.2563,437957.3777,25.34468517,25920596.717880502,6.559913521283604,C,straight
811.6391226198796,4.42551188,51.92608566,45.47,2021-10-21 09:19:49.999000+00:00,819.999,25.136013179535738,25.19817042436188,-122.20603946569985,25.19817042436188,88851.24433643097,437949.77065923694,499.0,4.425567,51.926033,969.0,88854.95803,437943.8621,25.22622813,25920596.8434778,6.977648522585032,C,straight
812.6391226198796,4.42520349,51.92596467,45.343,2021-10-21 09:19:50.999000+00:00,820.999,25.063553350837527,25.125336459907576,-122.39782182859965,25.125336459907576,88829.85478998843,437936.5912878688,500.0,4.425262,51.92591,970.0,88833.79868,437930.456,25.05024715,25920596.884495,7.29339866522795,C,straight
813.6391226198796,4.42489709,51.9258423,45.231,2021-10-21 09:19:51.999000+00:00,821.999,25.03165696207637,25.092888821111263,-122.86126438887771,25.092888821111263,88808.59997238379,437923.2566708706,501.0,4.424956,51.925787,971.0,88812.57043,437917.0509,25.10794083,25920596.9703307,7.367036706652672,C,straight
814.6391226198796,4.42459281,51.92571749,45.249,2021-10-21 09:19:52.999000+00:00,822.999,25.05904821151784,25.119625458477653,-123.56186203084413,25.119625458477653,88787.48726244454,437909.6487634402,502.0,4.42465,51.925663,972.0,88791.34059,437903.5347,25.16881015,25920596.7580453,7.2258781777893795,C,straight
815.6391226198796,4.42429014,51.92559304,45.312,2021-10-21 09:19:53.999000+00:00,823.999,24.945018535094512,25.0052541384192,-123.62560620596592,25.0052541384192,88766.4857064502,437896.0795276092,503.0,4.424346,51.92554,973.0,88770.24968,437890.1279,24.99280135,25920596.7985535,7.041120317937199,C,straight
816.6391226198796,4.42398581,51.92546881,45.358,2021-10-21 09:19:54.999000+00:00,824.999,25.02634362393756,25.086972707650578,-123.4345542631,25.086972707650578,88745.3701824218,437882.5363679764,505.0,4.42404,51.925417,975.0,88749.02109,437876.7231,10.00804125,25920596.991440102,6.863827888213154,C,straight
817.6391226198796,4.42368332,51.92534142,45.453,2021-10-21 09:19:55.999000+00:00,825.999,25.11774677956692,25.17773618548122,-124.2609311686462,25.17773618548122,88724.37644196973,437868.64007052727,506.0,4.423734,51.925294,976.0,88727.79238,437863.3184,25.10813355,25920596.9706198,6.323563604510774,C,straight
818.6391226198796,4.42337892,51.9252098,45.46,2021-10-21 09:19:56.999000+00:00,826.999,25.493151816907467,25.55328292748568,-124.9672073260294,25.55328292748568,88703.24496935947,437854.2750173057,508.0,4.423424,51.925168,978.0,88706.28401,437849.5837,14.51789233,25920596.508657098,5.589390178708679,C,straight
819.6391226198796,4.42307157,51.92507666,45.511,2021-10-21 09:19:57.999000+00:00,827.999,25.75587589542514,25.8165728053658,-125.0165922309746,25.8165728053658,88681.90822327379,437839.7436455392,509.0,4.423111,51.92504,979.0,88684.56622,437835.6293,25.81600101,25920596.5181311,4.897958079793594,C,straight
820.6391226198796,4.42276235,51.9249422,45.62,2021-10-21 09:19:58.999000+00:00,828.999,25.945267512591123,26.00629853650745,-125.1188877780372,26.00629853650745,88660.44078041898,437825.0672219804,510.0,4.422796,51.924911,980.0,88662.70926,437821.5655,25.99219469,25920596.480954,4.172080208359134,C,straight
821.6391226198796,4.42244814,51.92480694,45.659,2021-10-21 09:19:59.999000+00:00,829.999,26.27652878933998,26.33863887747938,-124.84760276898716,26.33863887747938,88638.62880293254,437810.3064469008,511.0,4.422477,51.92478,981.0,88640.57409,437807.283,26.34456478,25920596.4080196,3.5948059340280816,C,straight
822.6391226198796,4.42212964,51.92467133,45.65,2021-10-21 09:20:00.999000+00:00,830.999,26.540433126082554,26.60349454209389,-124.5531680139033,26.60349454209389,88616.5210995915,437795.5107477624,512.0,4.422155,51.924648,982.0,88618.23098,437792.8921,26.57810119,25920596.4544481,3.127383001592891,C,straight
823.6391226198796,4.42180904,51.92453439,45.645,2021-10-21 09:20:01.999000+00:00,831.999,26.743046106238545,26.80649302640332,-124.63845768379376,26.80649302640332,88594.26685457333,437780.5691028856,513.0,4.42183,51.924515,983.0,88595.6799,437778.3928,26.81165617,25920596.5000698,2.594700181613724,C,straight
824.6391226198796,4.4214856,51.9243959,45.718,2021-10-21 09:20:02.999000+00:00,832.999,27.001351918087728,27.0653374554132,-124.7036695495944,27.0653374554132,88571.8148395631,437765.4577156637,514.0,4.421561,51.924405,984.0,88577.01457,437766.4012,22.18674253,25920596.52002529,2.081467741659406,C,straight
825.6391226198796,4.42115953,51.92425701,45.665,2021-10-21 09:20:03.999000+00:00,833.999,27.17499946311812,27.2395553935321,-124.56387910891227,27.2395553935321,88549.18119566448,437750.3043337896,515.0,4.421172,51.924245,986.0,88550.02117,437748.9568,32.14140064,25920596.3664022,1.5871969201973666,C,straight
826.6391226198796,4.42083014,51.92411735,45.533,2021-10-21 09:20:04.999000+00:00,834.999,27.411106129416915,27.476363872587623,-124.44071667615714,27.476363872587623,88526.31791234258,437735.068428455,516.0,4.42084,51.924108,987.0,88526.98229,437734.0192,27.45923655,25920596.2805015,1.2415260929051974,C,straight
827.6391226198796,4.42049685,51.92397741,45.435,2021-10-21 09:20:05.999000+00:00,835.999,27.649470006960325,27.715595695769032,-124.1800646143129,27.715595695769032,88503.18581659408,437719.8050457655,517.0,4.420505,51.92397,988.0,88503.73544,437718.9732,27.69273177,25920596.3261468,0.9970148484931028,C,straight
828.6391226198796,4.42015764,51.92383969,45.294,2021-10-21 09:20:06.999000+00:00,836.999,27.849534455870657,27.91716354035044,-123.29098019639734,27.91716354035044,88479.64966176538,437704.7941621917,518.0,4.420167,51.923831,989.0,88480.28062,437703.8188,27.92624575,25920596.3710307,1.16155950422784,C,straight
829.6391226198796,4.41981301,51.9237022,45.194,2021-10-21 09:20:07.999000+00:00,837.999,28.146877998804456,28.21575859081836,-122.83185784080388,28.21575859081836,88455.74089307176,437689.8139389909,519.0,4.419825,51.923691,990.0,88456.54904,437688.557,28.21711423,25920596.492445298,1.4941871528294297,C,straight
830.6391226198796,4.4194617,51.92356657,45.058,2021-10-21 09:20:08.999000+00:00,838.999,28.422361392548908,28.492896970497995,-121.98103471755572,28.492896970497995,88431.3752532532,437675.0468723369,520.0,4.419588,51.923593,991.0,88440.10192,437677.8715,19.61455921,25920596.2262245,2.5033461220071955,C,straight
831.6391226198796,4.41910069,51.92343588,44.847,2021-10-21 09:20:09.999000+00:00,839.999,28.70644216468064,28.7795429945468,-120.34890601171814,28.7795429945468,88406.34957474458,437660.8383846379,521.0,4.419114,51.923421,993.0,88407.24305,437659.1708,37.80990669,25920599.5920248,1.890432981379706,C,straight
